,Date,Coil,NSNR,NSNR_std,noise_std,Manufacturer,ManufacturersModelName,InstitutionAddress,StationName,ProtocolName,CoilString,InstitutionName,InstitutionalDepartmentName
31,2024-07-23 09:11:53.320,Head_DQA_2dynamics_20240723090907_201_000,1392.0,63.46916177971939,54.033535,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
32,2024-07-30 08:20:26.770,Head_DQA_2dynamics_20240730081522_201_000,1611.0,58.49857679299957,44.957806,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
33,2024-08-13 08:54:24.330,Head_DQA_2dynamics_20240813085101_201_000,1536.0,72.08624397992848,46.837486,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
34,2024-08-20 09:00:54.690,Head_DQA_2dynamics_20240820085624_201_000,1164.0,69.68964300757902,69.23843,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
35,2024-08-27 08:37:46.060,Head_DQA_2dynamics_20240827082135_301_000,1378.0,45.548652109386964,59.17077,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
36,2024-05-28 08:45:41.030,HN_Head_DQA_2dynamics_20240528083823_201_000,1437.0,87.42550328630303,55.890877,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,HN_Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
37,2024-07-09 09:28:17.560,HN_Head_DQA_2dynamics_20240709091539_201_000,1398.0,98.09657924403311,57.781784,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,HN_Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
38,2024-07-16 15:49:14.170,HN_Head_DQA_2dynamics_20240716154524_201_000,1445.0,71.31295485121966,56.05507,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,HN_Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
39,2024-07-23 09:22:09.420,HN_Head_DQA_2dynamics_20240723091801_201_000,1431.0,115.1369867831669,54.70084,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,HN_Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
40,2024-07-30 08:41:21.300,HN_Head_DQA_2dynamics_20240730082652_201_000,1531.0,90.04216483815433,53.666477,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,HN_Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
